index,equity
10086,26775.36456659276
10087,26775.36456659276
10088,26775.36456659276
10089,26775.36456659276
10090,26775.36456659276
10091,26775.36456659276
10092,26775.36456659276
10093,26775.36456659276
10094,26775.36456659276
10095,26775.36456659276
10096,26775.36456659276
10097,26775.36456659276
10098,26775.36456659276
10099,26775.36456659276
10100,26775.36456659276
10101,26775.36456659276
10102,26775.36456659276
10103,26775.36456659276
10104,26775.36456659276
10105,26775.36456659276
10106,26775.36456659276
10107,26775.36456659276
10108,26775.36456659276
10109,26775.36456659276
10110,26762.335464048534
10111,26762.335464048534
10112,26762.335464048534
10113,26762.335464048534
10114,26762.335464048534
10115,26762.335464048534
10116,26762.335464048534
10117,26762.335464048534
10118,26762.335464048534
10119,26762.335464048534
10120,26762.335464048534
10121,26762.335464048534
10122,26762.335464048534
10123,26762.335464048534
10124,26762.335464048534
10125,26762.335464048534
10126,26811.944695284754
10127,26811.944695284754
10128,26811.944695284754
10129,26811.944695284754
10130,26811.944695284754
10131,26811.944695284754
10132,26811.944695284754
10133,26811.944695284754
10134,26811.944695284754
10135,26811.944695284754
10136,26811.944695284754
10137,26811.944695284754
10138,26811.944695284754
10139,26811.944695284754
10140,26811.944695284754
10141,26811.944695284754
10142,26811.944695284754
10143,26811.944695284754
10144,26811.944695284754
10145,26811.944695284754
10146,26811.944695284754
10147,26811.944695284754
10148,26811.944695284754
10149,26811.944695284754
10150,26811.944695284754
10151,26811.944695284754
10152,26811.944695284754
10153,26811.944695284754
10154,26811.944695284754
10155,26811.944695284754
10156,26811.944695284754
10157,26811.944695284754
10158,26811.944695284754
10159,26811.944695284754
10160,26811.944695284754
10161,26811.944695284754
10162,26811.944695284754
10163,26811.944695284754
10164,26811.944695284754
10165,26811.944695284754
10166,26811.944695284754
10167,26811.944695284754
10168,26811.944695284754
10169,26811.944695284754
10170,26811.944695284754
10171,26902.11947315274
10172,26902.11947315274
10173,26902.11947315274
10174,26902.11947315274
10175,26902.11947315274
10176,26902.11947315274
10177,26902.11947315274
10178,26902.11947315274
10179,26902.11947315274
10180,26902.11947315274
10181,26902.11947315274
10182,26902.11947315274
10183,26902.11947315274
10184,26902.11947315274
10185,26902.11947315274
10186,26902.11947315274
10187,26902.11947315274
10188,26902.11947315274
10189,26902.11947315274
10190,26902.11947315274
10191,26902.11947315274
10192,26902.11947315274
10193,26902.11947315274
10194,26902.11947315274
10195,26902.11947315274
10196,26902.11947315274
10197,26902.11947315274
10198,26902.11947315274
10199,26902.11947315274
10200,26902.11947315274
10201,26902.11947315274
10202,26902.11947315274
10203,26902.11947315274
10204,26902.11947315274
10205,26902.11947315274
10206,26902.11947315274
10207,26902.11947315274
10208,26902.11947315274
10209,26902.11947315274
10210,26902.11947315274
10211,26902.11947315274
10212,26902.11947315274
10213,26902.11947315274
10214,26902.11947315274
10215,26902.11947315274
10216,26902.11947315274
10217,26902.11947315274
10218,26902.11947315274
10219,26902.11947315274
10220,26902.11947315274
10221,26902.11947315274
10222,26902.11947315274
10223,26902.11947315274
10224,26902.11947315274
10225,26902.11947315274
10226,26902.11947315274
10227,26902.11947315274
10228,26902.11947315274
10229,26902.11947315274
10230,26902.11947315274
10231,26902.11947315274
10232,26902.11947315274
10233,26902.11947315274
10234,26902.11947315274
10235,26902.11947315274
10236,26902.11947315274
10237,26902.11947315274
10238,26902.11947315274
10239,26902.11947315274
10240,26902.11947315274
10241,26963.999822437447
10242,26963.999822437447
10243,26963.999822437447
10244,26963.999822437447
10245,26963.999822437447
10246,26963.999822437447
10247,26963.999822437447
10248,26963.999822437447
10249,26963.999822437447
10250,26963.999822437447
10251,26963.999822437447
10252,26963.999822437447
10253,26963.999822437447
10254,26963.999822437447
10255,26963.999822437447
10256,26963.999822437447
10257,26963.999822437447
10258,26963.999822437447
10259,26963.999822437447
10260,26963.999822437447
10261,26963.999822437447
10262,26963.999822437447
10263,26963.999822437447
10264,26963.999822437447
10265,26963.999822437447
10266,26963.999822437447
10267,26963.999822437447
10268,27217.038627730097
10269,27217.038627730097
10270,27217.038627730097
10271,27217.038627730097
10272,27217.038627730097
10273,27217.038627730097
10274,27217.038627730097
10275,27217.038627730097
10276,27217.038627730097
10277,27217.038627730097
10278,27217.038627730097
10279,27217.038627730097
10280,27217.038627730097
10281,27217.038627730097
10282,27217.038627730097
10283,27217.038627730097
10284,27217.038627730097
10285,27217.038627730097
10286,27217.038627730097
10287,27217.038627730097
10288,27217.038627730097
10289,27217.038627730097
10290,27217.038627730097
10291,27217.038627730097
10292,27217.038627730097
10293,27217.038627730097
10294,27217.038627730097
10295,27400.823743240442
10296,27400.823743240442
10297,27400.823743240442
10298,27400.823743240442
10299,27400.823743240442
10300,27400.823743240442
10301,27400.823743240442
10302,27400.823743240442
10303,27400.823743240442
10304,27400.823743240442
10305,27400.823743240442
10306,27400.823743240442
10307,27400.823743240442
10308,27400.823743240442
10309,27400.823743240442
10310,27400.823743240442
10311,27400.823743240442
10312,27400.823743240442
10313,27400.823743240442
10314,27400.823743240442
10315,27400.823743240442
10316,27400.823743240442
10317,27400.823743240442
10318,27400.823743240442
10319,27400.823743240442
10320,27400.823743240442
10321,27400.823743240442
10322,27400.823743240442
10323,27400.823743240442
10324,27400.823743240442
10325,27400.823743240442
10326,27400.823743240442
10327,27400.823743240442
10328,27400.823743240442
10329,27400.823743240442
10330,27400.823743240442
10331,27400.823743240442
10332,27400.823743240442
10333,27400.823743240442
10334,27400.823743240442
10335,27400.823743240442
10336,27400.823743240442
10337,27400.823743240442
10338,27400.823743240442
10339,27400.823743240442
10340,27400.823743240442
10341,27400.823743240442
10342,27400.823743240442
10343,27400.823743240442
10344,27400.823743240442
10345,27221.920490293596
10346,27221.920490293596
10347,27221.920490293596
10348,27221.920490293596
10349,27221.920490293596
10350,27221.920490293596
10351,27221.920490293596
10352,27221.920490293596
10353,27221.920490293596
10354,27221.920490293596
10355,27221.920490293596
10356,27221.920490293596
10357,27221.920490293596
10358,27221.920490293596
10359,27221.920490293596
10360,27221.920490293596
10361,27221.920490293596
10362,27221.920490293596
10363,27221.920490293596
10364,27221.920490293596
10365,27221.920490293596
10366,27221.920490293596
10367,27221.920490293596
10368,27221.920490293596
10369,27221.920490293596
10370,27221.920490293596
10371,27221.920490293596
10372,27221.920490293596
10373,27221.920490293596
10374,27221.920490293596
10375,27221.920490293596
10376,27221.920490293596
10377,27221.920490293596
10378,27221.920490293596
10379,27221.920490293596
10380,27221.920490293596
10381,27221.920490293596
10382,27221.920490293596
10383,27221.920490293596
10384,27221.920490293596
10385,27221.920490293596
10386,27221.920490293596
10387,27221.920490293596
10388,27221.920490293596
10389,27221.920490293596
10390,27221.920490293596
10391,27221.920490293596
10392,27221.920490293596
10393,27221.920490293596
10394,27221.920490293596
10395,27221.920490293596
10396,27221.920490293596
10397,27221.920490293596
10398,27221.920490293596
10399,27318.413815270727
10400,27318.413815270727
10401,27318.413815270727
10402,27318.413815270727
10403,27318.413815270727
10404,27318.413815270727
10405,27318.413815270727
10406,27318.413815270727
10407,27318.413815270727
10408,27318.413815270727
10409,27318.413815270727
10410,27318.413815270727
10411,27318.413815270727
10412,27318.413815270727
10413,27318.413815270727
10414,27380.451477362414
10415,27380.451477362414
10416,27380.451477362414
10417,27380.451477362414
10418,27380.451477362414
10419,27380.451477362414
10420,27380.451477362414
10421,27380.451477362414
10422,27380.451477362414
10423,27380.451477362414
10424,27380.451477362414
10425,27380.451477362414
10426,27380.451477362414
10427,27380.451477362414
10428,27380.451477362414
10429,27380.451477362414
10430,27380.451477362414
10431,27380.451477362414
10432,27380.451477362414
10433,27380.451477362414
10434,27380.451477362414
10435,27380.451477362414
10436,27380.451477362414
10437,27380.451477362414
10438,27380.451477362414
10439,27380.451477362414
10440,27380.451477362414
10441,27380.451477362414
10442,27386.81468435789
10443,27386.81468435789
10444,27386.81468435789
10445,27386.81468435789
10446,27386.81468435789
10447,27386.81468435789
10448,27386.81468435789
10449,27386.81468435789
10450,27386.81468435789
10451,27386.81468435789
10452,27417.13523873303
10453,27417.13523873303
10454,27417.13523873303
10455,27417.13523873303
10456,27417.13523873303
10457,27417.13523873303
10458,27417.13523873303
10459,27417.13523873303
10460,27417.13523873303
10461,27417.13523873303
10462,27417.13523873303
10463,27417.13523873303
10464,27417.13523873303
10465,27417.13523873303
10466,27417.13523873303
10467,27417.13523873303
10468,27417.13523873303
10469,27417.13523873303
10470,27417.13523873303
10471,27417.13523873303
10472,27417.13523873303
10473,27417.13523873303
10474,27417.13523873303
10475,27417.13523873303
10476,27417.13523873303
10477,27447.340878032257
10478,27447.340878032257
10479,27447.340878032257
10480,27447.340878032257
10481,27447.340878032257
10482,27447.340878032257
10483,27447.340878032257
10484,27447.340878032257
10485,27447.340878032257
10486,27447.340878032257
10487,27447.340878032257
10488,27447.340878032257
10489,27447.340878032257
10490,27447.340878032257
10491,27447.340878032257
10492,27447.340878032257
10493,27447.340878032257
10494,27447.340878032257
10495,27447.340878032257
10496,27447.340878032257
10497,27447.340878032257
10498,27447.340878032257
10499,27447.340878032257
10500,27447.340878032257
10501,27466.999990616947
10502,27466.999990616947
10503,27466.999990616947
10504,27466.999990616947
10505,27466.999990616947
10506,27466.999990616947
10507,27466.999990616947
10508,27466.999990616947
10509,27466.999990616947
10510,27466.999990616947
10511,27466.999990616947
10512,27466.999990616947
10513,27466.999990616947
10514,27466.999990616947
10515,27466.999990616947
10516,27466.999990616947
10517,27466.999990616947
10518,27466.999990616947
10519,27466.999990616947
10520,27466.999990616947
10521,27467.610350026684
10522,27467.610350026684
10523,27467.610350026684
10524,27467.610350026684
10525,27467.610350026684
10526,27467.610350026684
10527,27467.610350026684
10528,27467.610350026684
10529,27467.610350026684
10530,27467.610350026684
10531,27467.610350026684
10532,27467.610350026684
10533,27467.610350026684
10534,27467.610350026684
10535,27467.610350026684
10536,27467.610350026684
10537,27467.610350026684
10538,27472.179641949333
10539,27472.179641949333
10540,27472.179641949333
10541,27472.179641949333
10542,27472.179641949333
10543,27472.179641949333
10544,27472.179641949333
10545,27472.179641949333
10546,27472.179641949333
10547,27472.179641949333
10548,27472.179641949333
10549,27472.179641949333
10550,27472.179641949333
10551,27472.179641949333
10552,27472.179641949333
10553,27472.179641949333
10554,27472.179641949333
10555,27472.179641949333
10556,27472.179641949333
10557,27472.179641949333
10558,27472.179641949333
10559,27472.179641949333
10560,27472.179641949333
10561,27472.179641949333
10562,27472.179641949333
10563,27472.179641949333
10564,27472.179641949333
10565,27472.179641949333
10566,27472.179641949333
10567,27472.179641949333
10568,27472.179641949333
10569,27472.179641949333
10570,27532.914989945628
10571,27532.914989945628
10572,27532.914989945628
10573,27532.914989945628
10574,27532.914989945628
10575,27532.914989945628
10576,27532.914989945628
10577,27532.914989945628
10578,27532.914989945628
10579,27532.914989945628
10580,27532.914989945628
10581,27532.914989945628
10582,27532.914989945628
10583,27532.914989945628
10584,27532.914989945628
10585,27532.914989945628
10586,27532.914989945628
10587,27532.914989945628
10588,27532.914989945628
10589,27532.914989945628
10590,27532.914989945628
10591,27532.914989945628
10592,27532.914989945628
10593,27532.914989945628
10594,27532.914989945628
10595,27532.914989945628
10596,27532.914989945628
10597,27532.914989945628
10598,27532.914989945628
10599,27711.26168910464
10600,27711.26168910464
10601,27711.26168910464
10602,27711.26168910464
10603,27711.26168910464
10604,27711.26168910464
10605,27711.26168910464
10606,27711.26168910464
10607,27711.26168910464
10608,27711.26168910464
10609,27711.26168910464
10610,27711.26168910464
10611,27711.26168910464
10612,27711.26168910464
10613,27711.26168910464
10614,27711.26168910464
10615,27711.26168910464
10616,27711.26168910464
10617,27711.26168910464
10618,27711.26168910464
10619,27711.26168910464
10620,27711.26168910464
10621,27711.26168910464
10622,27711.26168910464
10623,27711.26168910464
10624,27711.26168910464
10625,27711.26168910464
10626,27711.26168910464
10627,27711.26168910464
10628,27711.26168910464
10629,27711.26168910464
10630,27711.26168910464
10631,27711.26168910464
10632,27711.26168910464
10633,27711.26168910464
10634,27711.26168910464
10635,27711.26168910464
10636,27711.26168910464
10637,27711.26168910464
10638,27711.26168910464
10639,27711.26168910464
10640,27711.26168910464
10641,27711.26168910464
10642,27711.26168910464
10643,27711.26168910464
10644,27711.26168910464
10645,27711.26168910464
10646,27711.26168910464
10647,27711.26168910464
10648,27711.26168910464
10649,27711.26168910464
10650,27711.26168910464
10651,27711.26168910464
10652,27711.26168910464
10653,27711.26168910464
10654,27711.26168910464
10655,27711.26168910464
10656,27711.26168910464
10657,27711.26168910464
10658,27711.26168910464
10659,27711.26168910464
10660,27711.26168910464
10661,27711.26168910464
10662,27711.26168910464
10663,27711.26168910464
10664,27711.26168910464
10665,27711.26168910464
10666,27711.26168910464
10667,27711.26168910464
10668,27711.26168910464
10669,27711.26168910464
10670,27711.26168910464
10671,27711.26168910464
10672,27711.26168910464
10673,27711.26168910464
10674,27711.26168910464
10675,27711.26168910464
10676,27459.808490282714
10677,27459.808490282714
10678,27459.808490282714
10679,27459.808490282714
10680,27459.808490282714
10681,27459.808490282714
10682,27459.808490282714
10683,27459.808490282714
10684,27459.808490282714
10685,27459.808490282714
10686,27459.808490282714
10687,27459.808490282714
10688,27459.808490282714
10689,27459.808490282714
10690,27459.808490282714
10691,27459.808490282714
10692,27459.808490282714
10693,27459.808490282714
10694,27459.808490282714
10695,27459.808490282714
10696,27459.808490282714
10697,27459.808490282714
10698,27539.120471100512
10699,27539.120471100512
10700,27539.120471100512
10701,27539.120471100512
10702,27539.120471100512
10703,27539.120471100512
10704,27539.120471100512
10705,27539.120471100512
10706,27539.120471100512
10707,27539.120471100512
10708,27539.120471100512
10709,27539.120471100512
10710,27539.120471100512
10711,27539.120471100512
10712,27539.120471100512
10713,27539.120471100512
10714,27539.120471100512
10715,27539.120471100512
10716,27539.120471100512
10717,27539.120471100512
10718,27539.120471100512
10719,27539.120471100512
10720,27539.120471100512
10721,27539.120471100512
10722,27539.120471100512
10723,27539.120471100512
10724,27539.120471100512
10725,27539.120471100512
10726,27539.120471100512
10727,27539.120471100512
10728,27539.120471100512
10729,27539.120471100512
10730,27539.120471100512
10731,27539.120471100512
10732,27539.120471100512
10733,27539.120471100512
10734,27539.120471100512
10735,27539.120471100512
10736,27539.120471100512
10737,27539.120471100512
10738,27539.120471100512
10739,27539.120471100512
10740,27539.120471100512
10741,27539.120471100512
10742,27539.120471100512
10743,27539.120471100512
10744,27539.120471100512
10745,27539.120471100512
10746,27539.120471100512
10747,27539.120471100512
10748,27539.120471100512
10749,27539.120471100512
10750,27539.120471100512
10751,27539.120471100512
10752,27539.120471100512
10753,27682.762660756358
10754,27682.762660756358
10755,27682.762660756358
10756,27682.762660756358
10757,27682.762660756358
10758,27682.762660756358
10759,27682.762660756358
10760,27682.762660756358
10761,27682.762660756358
10762,27682.762660756358
10763,27682.762660756358
10764,27682.762660756358
10765,27682.762660756358
10766,27682.762660756358
10767,27682.762660756358
10768,27682.762660756358
10769,27682.762660756358
10770,27682.762660756358
10771,27682.762660756358
10772,27682.762660756358
10773,27682.762660756358
10774,27682.762660756358
10775,27682.762660756358
10776,27682.762660756358
10777,27784.84642384518
10778,27784.84642384518
10779,27784.84642384518
10780,27784.84642384518
10781,27784.84642384518
10782,27784.84642384518
10783,27784.84642384518
10784,27784.84642384518
10785,27784.84642384518
10786,27784.84642384518
10787,27784.84642384518
10788,27784.84642384518
10789,27784.84642384518
10790,27784.84642384518
10791,27784.84642384518
10792,27784.84642384518
10793,27784.84642384518
10794,27784.84642384518
10795,27776.850029801702
10796,27776.850029801702
10797,27776.850029801702
10798,27776.850029801702
10799,27776.850029801702
10800,27776.850029801702
10801,27776.850029801702
10802,27776.850029801702
10803,27776.850029801702
10804,27776.850029801702
10805,27776.850029801702
10806,27776.850029801702
10807,27776.850029801702
10808,27776.850029801702
10809,27776.850029801702
10810,27776.850029801702
10811,27819.303224341307
10812,27819.303224341307
10813,27819.303224341307
10814,27819.303224341307
10815,27819.303224341307
10816,27819.303224341307
10817,27819.303224341307
10818,27819.303224341307
10819,27819.303224341307
10820,27819.303224341307
10821,27819.303224341307
10822,27819.303224341307
10823,27819.303224341307
10824,27819.303224341307
10825,27819.303224341307
10826,27819.303224341307
10827,27819.303224341307
10828,27819.303224341307
10829,27819.303224341307
10830,27819.303224341307
10831,27819.303224341307
10832,27819.303224341307
10833,27819.303224341307
10834,27819.303224341307
10835,27819.303224341307
10836,27819.303224341307
10837,27949.792038489413
10838,27949.792038489413
10839,27949.792038489413
10840,27949.792038489413
10841,27949.792038489413
10842,27949.792038489413
10843,27949.792038489413
10844,27949.792038489413
10845,27949.792038489413
10846,27949.792038489413
10847,27949.792038489413
10848,27949.792038489413
10849,27949.792038489413
10850,27949.792038489413
10851,27949.792038489413
10852,27949.792038489413
10853,27949.792038489413
10854,27949.792038489413
10855,27949.792038489413
10856,27949.792038489413
10857,27949.792038489413
10858,27949.792038489413
10859,27949.792038489413
10860,27949.792038489413
10861,27949.792038489413
10862,27949.792038489413
10863,27949.792038489413
10864,27949.792038489413
10865,27949.792038489413
10866,27949.792038489413
10867,27949.792038489413
10868,27949.792038489413
10869,27949.792038489413
10870,27949.792038489413
10871,27949.792038489413
10872,27949.792038489413
10873,28043.192458382222
10874,28043.192458382222
10875,28043.192458382222
10876,28043.192458382222
10877,28043.192458382222
10878,28043.192458382222
10879,28043.192458382222
10880,28043.192458382222
10881,28043.192458382222
10882,28043.192458382222
10883,28043.192458382222
10884,28043.192458382222
10885,28043.192458382222
10886,28043.192458382222
10887,28043.192458382222
10888,28043.192458382222
10889,28085.824893608034
10890,28085.824893608034
10891,28085.824893608034
10892,28085.824893608034
10893,28085.824893608034
10894,28085.824893608034
10895,28085.824893608034
10896,28085.824893608034
10897,28085.824893608034
10898,28085.824893608034
10899,28085.824893608034
10900,28085.824893608034
10901,28085.824893608034
10902,28085.824893608034
10903,28085.824893608034
10904,28085.824893608034
10905,28085.824893608034
10906,28085.824893608034
10907,28085.824893608034
10908,28085.824893608034
10909,28085.824893608034
10910,28085.824893608034
10911,28085.824893608034
10912,28085.824893608034
10913,28085.824893608034
10914,28085.824893608034
10915,28085.824893608034
10916,28085.824893608034
10917,28085.824893608034
10918,28085.824893608034
10919,28085.824893608034
10920,28085.824893608034
10921,28085.824893608034
10922,28140.696881951157
10923,28140.696881951157
10924,28140.696881951157
10925,28140.696881951157
10926,28140.696881951157
10927,28140.696881951157
10928,28140.696881951157
10929,28140.696881951157
10930,28140.696881951157
10931,28140.696881951157
10932,28140.696881951157
10933,28140.696881951157
10934,28140.696881951157
10935,28140.696881951157
10936,28140.696881951157
10937,28140.696881951157
10938,28140.696881951157
10939,28140.696881951157
10940,28140.696881951157
10941,28140.696881951157
10942,28140.696881951157
10943,28140.696881951157
10944,28140.696881951157
10945,28140.696881951157
10946,28140.696881951157
10947,28140.696881951157
10948,28140.696881951157
10949,28140.696881951157
10950,28140.696881951157
10951,28140.696881951157
10952,28140.696881951157
10953,28140.696881951157
10954,28140.696881951157
10955,28140.696881951157
10956,28140.696881951157
10957,28140.696881951157
10958,28140.696881951157
10959,28140.696881951157
10960,28140.696881951157
10961,28140.696881951157
10962,28140.696881951157
10963,28140.696881951157
10964,28140.696881951157
10965,28140.696881951157
10966,28140.696881951157
10967,28140.696881951157
10968,28140.696881951157
10969,28140.696881951157
10970,28140.696881951157
10971,28140.696881951157
10972,28140.696881951157
10973,28140.696881951157
10974,28140.696881951157
10975,28140.696881951157
10976,28140.696881951157
10977,28140.696881951157
10978,28140.696881951157
10979,28140.696881951157
10980,28140.696881951157
10981,28140.696881951157
10982,28140.696881951157
10983,28140.696881951157
10984,28140.696881951157
10985,28140.696881951157
10986,28140.696881951157
10987,28140.696881951157
10988,28140.696881951157
10989,28140.696881951157
10990,28140.696881951157
10991,28140.696881951157
10992,28140.696881951157
10993,28140.696881951157
10994,28140.696881951157
10995,28140.696881951157
10996,28140.696881951157
10997,28140.696881951157
10998,28140.696881951157
10999,28140.696881951157
11000,28140.696881951157
11001,28140.696881951157
11002,28140.696881951157
11003,28140.696881951157
11004,28140.696881951157
11005,28140.696881951157
11006,28247.579359995445
11007,28247.579359995445
11008,28247.579359995445
11009,28247.579359995445
11010,28247.579359995445
11011,28247.579359995445
11012,28247.579359995445
11013,28247.579359995445
11014,28247.579359995445
11015,28247.579359995445
11016,28247.579359995445
11017,28247.579359995445
11018,28247.579359995445
11019,28247.579359995445
11020,28247.579359995445
11021,28247.579359995445
11022,28247.579359995445
11023,28247.579359995445
11024,28247.579359995445
11025,28247.579359995445
11026,28247.579359995445
11027,28247.579359995445
11028,28247.579359995445
11029,28247.579359995445
11030,28247.579359995445
11031,28247.579359995445
11032,28247.579359995445
11033,28247.579359995445
11034,28247.579359995445
11035,28247.579359995445
11036,28247.579359995445
11037,28349.033485957923
11038,28349.033485957923
11039,28349.033485957923
11040,28349.033485957923
11041,28349.033485957923
11042,28349.033485957923
11043,28349.033485957923
11044,28349.033485957923
11045,28349.033485957923
11046,28349.033485957923
11047,28349.033485957923
11048,28349.033485957923
11049,28349.033485957923
11050,28349.033485957923
11051,28349.033485957923
11052,28349.033485957923
11053,28349.033485957923
11054,28349.033485957923
11055,28349.033485957923
11056,28349.033485957923
11057,28349.033485957923
11058,28349.033485957923
11059,28349.033485957923
11060,28349.033485957923
11061,28389.484069292703
11062,28389.484069292703
11063,28389.484069292703
11064,28389.484069292703
11065,28389.484069292703
11066,28389.484069292703
11067,28389.484069292703
11068,28389.484069292703
11069,28389.484069292703
11070,28389.484069292703
11071,28389.484069292703
11072,28389.484069292703
11073,28389.484069292703
11074,28389.484069292703
11075,28389.484069292703
11076,28389.484069292703
11077,28471.34272874835
11078,28471.34272874835
11079,28471.34272874835
11080,28471.34272874835
11081,28471.34272874835
11082,28471.34272874835
11083,28471.34272874835
11084,28471.34272874835
11085,28471.34272874835
11086,28471.34272874835
11087,28471.34272874835
11088,28471.34272874835
11089,28471.34272874835
11090,28471.34272874835
11091,28471.34272874835
11092,28471.34272874835
11093,28471.34272874835
11094,28471.34272874835
11095,28471.34272874835
11096,28471.34272874835
11097,28471.34272874835
11098,28471.34272874835
11099,28471.34272874835
11100,28471.34272874835
11101,28471.34272874835
11102,28471.34272874835
11103,28471.34272874835
11104,28471.34272874835
11105,28471.34272874835
11106,28471.34272874835
11107,28471.34272874835
11108,28471.34272874835
11109,28471.34272874835
11110,28471.34272874835
11111,28471.34272874835
11112,28471.34272874835
11113,28471.34272874835
11114,28471.34272874835
11115,28471.34272874835
11116,28471.34272874835
11117,28471.34272874835
11118,28471.34272874835
11119,28471.34272874835
11120,28471.34272874835
11121,28471.34272874835
11122,28471.34272874835
11123,28471.34272874835
11124,28471.34272874835
11125,28471.34272874835
11126,28431.011065736748
11127,28431.011065736748
11128,28431.011065736748
11129,28431.011065736748
11130,28431.011065736748
11131,28431.011065736748
11132,28431.011065736748
11133,28431.011065736748
11134,28431.011065736748
11135,28513.343463808604
11136,28513.343463808604
11137,28513.343463808604
11138,28513.343463808604
11139,28513.343463808604
11140,28513.343463808604
11141,28513.343463808604
11142,28513.343463808604
11143,28513.343463808604
11144,28513.343463808604
11145,28513.343463808604
11146,28513.343463808604
11147,28513.343463808604
11148,28513.343463808604
11149,28513.343463808604
11150,28513.343463808604
11151,28563.437414361262
11152,28563.437414361262
11153,28563.437414361262
11154,28563.437414361262
11155,28563.437414361262
11156,28563.437414361262
11157,28563.437414361262
11158,28563.437414361262
11159,28563.437414361262
11160,28563.437414361262
11161,28563.437414361262
11162,28563.437414361262
11163,28563.437414361262
11164,28563.437414361262
11165,28563.437414361262
11166,28563.437414361262
11167,28563.437414361262
11168,28563.437414361262
11169,28563.437414361262
11170,28563.437414361262
11171,28563.437414361262
11172,28563.437414361262
11173,28563.437414361262
11174,28563.437414361262
11175,28563.437414361262
11176,28563.437414361262
11177,28563.437414361262
11178,28563.437414361262
11179,28563.437414361262
11180,28563.437414361262
11181,28563.437414361262
11182,28563.437414361262
11183,28563.437414361262
11184,28563.437414361262
11185,28563.437414361262
11186,28563.437414361262
11187,28563.437414361262
11188,28563.437414361262
11189,28563.437414361262
11190,28563.437414361262
11191,28563.437414361262
11192,28563.437414361262
11193,28563.437414361262
11194,28696.727130849005
11195,28696.727130849005
11196,28696.727130849005
11197,28696.727130849005
11198,28696.727130849005
11199,28696.727130849005
11200,28696.727130849005
11201,28696.727130849005
11202,28696.727130849005
11203,28696.727130849005
11204,28696.727130849005
11205,28696.727130849005
11206,28696.727130849005
11207,28696.727130849005
11208,28696.727130849005
11209,28696.727130849005
11210,28696.727130849005
11211,28696.727130849005
11212,28696.727130849005
11213,28696.727130849005
11214,28696.727130849005
11215,28696.727130849005
11216,28696.727130849005
11217,28696.727130849005
11218,28696.727130849005
11219,28696.727130849005
11220,28696.727130849005
11221,28696.727130849005
11222,28696.727130849005
11223,28696.727130849005
11224,28696.727130849005
11225,28696.727130849005
11226,28696.727130849005
11227,28696.727130849005
11228,28696.727130849005
11229,28696.727130849005
11230,28696.727130849005
11231,28696.727130849005
11232,28696.727130849005
11233,28696.727130849005
11234,28696.727130849005
11235,28696.727130849005
11236,28696.727130849005
11237,28696.727130849005
11238,28696.727130849005
11239,28696.727130849005
11240,28910.36912318175
11241,28910.36912318175
11242,28910.36912318175
11243,28910.36912318175
11244,28910.36912318175
11245,28910.36912318175
11246,28910.36912318175
11247,28910.36912318175
11248,28910.36912318175
11249,28910.36912318175
11250,28910.36912318175
11251,28910.36912318175
11252,28910.36912318175
11253,28910.36912318175
11254,28910.36912318175
11255,28910.36912318175
11256,28910.36912318175
11257,28910.36912318175
11258,28910.36912318175
11259,28910.36912318175
11260,28910.36912318175
11261,28910.36912318175
11262,28910.36912318175
11263,28910.36912318175
11264,28910.36912318175
11265,28910.36912318175
11266,28910.36912318175
11267,28910.36912318175
11268,28910.36912318175
11269,28910.36912318175
11270,28910.36912318175
11271,28910.36912318175
11272,28910.36912318175
11273,28910.36912318175
11274,28910.36912318175
11275,28910.36912318175
11276,28910.36912318175
11277,28910.36912318175
11278,28910.36912318175
11279,28910.36912318175
11280,28910.36912318175
11281,28910.36912318175
11282,28910.36912318175
11283,28910.36912318175
11284,28910.36912318175
11285,28910.36912318175
11286,28910.36912318175
11287,28910.36912318175
11288,28910.36912318175
11289,28910.36912318175
11290,28910.36912318175
11291,28910.36912318175
11292,28910.36912318175
11293,28910.36912318175
11294,28910.36912318175
11295,28910.36912318175
11296,28910.36912318175
11297,28910.36912318175
11298,28910.36912318175
11299,28910.36912318175
11300,28910.36912318175
11301,28910.36912318175
11302,28910.36912318175
11303,28910.36912318175
11304,28910.36912318175
11305,28910.36912318175
11306,28910.36912318175
11307,28910.36912318175
11308,28910.36912318175
11309,28910.36912318175
11310,28910.36912318175
11311,28910.36912318175
11312,28910.36912318175
11313,28910.36912318175
11314,28910.36912318175
11315,28910.36912318175
11316,28910.36912318175
11317,28910.36912318175
11318,28910.36912318175
11319,28910.36912318175
11320,28910.36912318175
11321,28910.36912318175
11322,28910.36912318175
11323,28910.36912318175
11324,28910.36912318175
11325,28910.36912318175
11326,28523.61355293574
11327,28523.61355293574
11328,28523.61355293574
11329,28523.61355293574
11330,28523.61355293574
11331,28523.61355293574
11332,28523.61355293574
11333,28523.61355293574
11334,28523.61355293574
11335,28523.61355293574
11336,28523.61355293574
11337,28523.61355293574
11338,28523.61355293574
11339,28523.61355293574
11340,28523.61355293574
11341,28523.61355293574
11342,28523.61355293574
11343,28523.61355293574
11344,28523.61355293574
11345,28523.61355293574
11346,28523.61355293574
11347,28523.61355293574
11348,28523.61355293574
11349,28523.61355293574
11350,28523.61355293574
11351,28523.61355293574
11352,28523.61355293574
11353,28523.61355293574
11354,28523.61355293574
11355,28523.61355293574
11356,28523.61355293574
11357,28523.61355293574
